sitetype,sitenum,latitude,longitude,call_sign,location_address,location_city,location_county,location_state,ground_elevation,height_of_support_structure,overall_height_of_structure,structure_type,licensee_entity_name,licensee_first_name,licensee_last_name,licensee_phone,licensee_fax,licensee_email,licensee_street_address,licensee_city,licensee_state,licensee_zip_code,licensee_po_box,licensee_attention_line,contact_entity_name,contact_first_name,contact_last_name,contact_phone,contact_fax,contact_email,contact_street_address,contact_city,contact_state,contact_zip_code,contact_po_box,contact_attention_line,emmitter_1_freqs_mhz,emmitter_2_freqs_mhz,emmitter_3_freqs_mhz,emmitter_4_freqs_mhz,emmitter_5_freqs_mhz
Single,283,37.3624444444444,-121.930222222222,WNHR526,SAN JOSE INTL ARPRT,SAN JOSE,SANTA CLARA,CA,41,,,NA,American Airlines Group Inc,,,9182924024,,radio@aa.com,3900 N Mingo RD  MD579,Tulsa,OK,74116    ,,Chris Stevens,American Airlines Group Inc,,,9182924024,,radio@aa.com,3900 N Mingo RD  MD579,Tulsa,OK,74116    ,,,/460.65/460.675/460.775/460.85/460.875,,,,
Single,284,37.4074444444444,-121.966083333333,WPIX888,,,SANTA CLARA,CA,,,,NA,WESTERN DIGITAL INC,,,4089885481,4089861434,,5101 LAFAYETTE ST,SANTA CLARA,CA,950541016,,JOHN HUTCHESON,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/464.1625/469.1625,,,,
Single,285,37.3760277777778,-121.954111111111,WQGG918,,SANTA CLARA,SANTA CLARA,CA,,,,NA,C B R E TECHNICAL SERVICES LLC,,,4089887065,,,1100 SPACE PARK DRIVE,SANTA CLARA,CA,95054    ,,RAVISH PURI,WASHINGTON RADIO REPORTS,LORY,PLANK,7173340668,7173346440,LPLANK@WRRONLINE.COM,1588 FAIRFIELD ROAD STE 7,GETTYSBURG,PA,17325    ,,,/451.6625/456.6625,,,,
Single,286,37.3607777777778,-121.917722222222,WII858,2225 DE LA CRUZ AVE,SANTA CLARA,SANTA CLARA,CA,12,16.405,19.686,Building,LOMBARDO DIAMOND CORE DRILLING COMPANY,,,4087277922,4089885326,jhansell@lombardodrilling.com,2225 DE LA CRUZ BLVD,SANTA CLARA,CA,950503063,,Jim HansellRick Long,Lombardo Diamond Core Drilling,Jim,Hansell,4087277922,,jhansell@lombardodrilling.com,2225 De La Cruz Blvd,Santa Clara,CA,95050    ,,,/492.4625,,,,
Single,287,37.3613333333333,-121.927166666667,WPPX704,,,SANTA CLARA,CA,,,,NA,APCOA,,,3608969855,3608969851,,12503 SE MILL PLAIN BLVD  20,VANCOUVER,WA,986844007,,JERRY JACOBS,RADIO LICENSING SERVICES,,,,5413831703,,,BEND,OR,97709    ,,,/457.5375/460.8875/461.1375,,,,
Single,288,37.4210555555556,-121.964694444444,WGI702,SAN JOSE ALVISO RD HWY 237,SAN JOSE,SANTA CLARA,CA,,,,NA,SANTA CLARA CITY OF,,,4089801745,,,1500 WARBURTON AVE,SANTA CLARA,CA,95050    ,,,,,,,,,,,,,,,/173.2375,,,,
Single,289,37.4066111111111,-121.966916666667,WPOC383,,,SANTA CLARA,CA,,,,NA,WESTERN DIGITAL CORPORATION,,,4087649043,4089861434,,2119 TASMAN DR,SANTA CLARA,CA,950541027,,PAUL PANNABECKER,WESTERN DIGITAL CORPORATION,,,,4089861434,,2119 TASMAN DR,SANTA CLARA,CA,950541027,,,/154.6,,,,
Single,290,37.3935555555556,-121.965527777778,WIF668,1401 GREAT AMERICA BLVD,SANTA CLARA,SANTA CLARA,CA,6,13.124,13.124,NA,Paramount Parks Inc,,,8164544545,8164544545,,One Cedar Point Drive,Sandusky,OH,448705259,,Phil Bender,WASHINGTON RADIO REPORTS,,,7173340668,7173346440,LPLANK@WRRONLINE.COM,1588 FAIRFIELD ROAD STE 7,GETTYSBURG,PA,17325    ,,,/493.2625,,,,
Single,291,37.40775,-121.967611111111,WPJZ511,MP 406,MILPITAS,SANTA CLARA,CA,3.2,13.124,13.124,Building w/Antenna,UNION PACIFIC RAILROAD COMPANY,,,4025446090,4022332025,uplicensing@up.com,1400 Douglas St  Stop 0640,OMAHA,NE,68179    ,,THOMAS J MCGOVERN,PROKARMA,NANCY,CLOSE,4025225068,8889568345,njclose@prokarma.com,222 SO 15TH ST SUITE 505 N,OMAHA,NE,68102    ,,,/160.74/160.8,,,,
Single,292,37.3658888888889,-121.895694444444,WQVK273,,SAN JOSE,SANTA CLARA,CA,,,,NA,GREENWASTE RECOVERY,,,4085353500,,,651 CHARLES STREET,SAN JOSE,CA,95112    ,,RAY ORTIZ,BRIDGE WIRELESS,ALAN,URBAN,4082648500,,AURBAN@BRIDGEWIRELESS.COM,2988 MERIDIAN AVE,SAN JOSE,CA,95124    ,,,/462.325/462.325/452.15/452.15/451.325/451.325/462.425/462.425,,,,
Single,293,37.3593888888889,-121.917861111111,WQCL511,1521 Airport Blvd,San Jose,SANTA CLARA,CA,16,18.0455,27.8885,Building w/Mast,Southwest Airlines,,,2147923366,2147926363,,HDQ-7PD,Dallas,TX,75235    ,36611,Dave Brewer,Continental Wireless,Gary,Weber,9729267443,9729260624,gary.weber@cntlwire.com,2355 Merritt Drive,Garland,TX,75041    ,,,/464.625,,,,
Single,294,37.4339722222222,-121.886777777778,KNKA270,115 Dempsey Road 13142,Milpitas,SANTA CLARA,CA,13.1,55.1208,58.0737,NA,ATT Mobility Spectrum LLC,,,8556997073,9729071131,FCCMW@att.com,3300 E Renner Road B3132,Richardson,TX,75082    ,,Reginald Youngblood,ATT Mobility LLC,,,2024572055,2024573073,michael.p.goggin@att.com,1120 20th Street NW - Suite 1000,Washington,DC,20036    ,,,/869.04/824.04/890.01/845.01,/869.04/824.04/890.01/845.01,/869.04/824.04/890.01/845.01,,
Single,295,37.4459722222222,-121.89275,KNKA270,1000 Jacklin Road 26449,Milpitas,SANTA CLARA,CA,7.3,63.9795,63.9795,Building,ATT Mobility Spectrum LLC,,,8556997073,9729071131,FCCMW@att.com,3300 E Renner Road B3132,Richardson,TX,75082    ,,Reginald Youngblood,ATT Mobility LLC,,,2024572055,2024573073,michael.p.goggin@att.com,1120 20th Street NW - Suite 1000,Washington,DC,20036    ,,,/869.04/824.04/890.01/845.01,/869.04/824.04/890.01/845.01,/869.04/824.04/890.01/845.01,,
Single,296,37.4065833333333,-121.919944444444,WQKQ875,1525 McCarthy,Milpitas,SANTA CLARA,CA,9.5,54.7927,54.7927,Building,WiLine Networks Inc,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,WiLine Networks Inc,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/23025,,,,
Single,297,37.4049166666667,-121.921055555556,WNEW991,555 RIVER OAKS PKY BLDG 4,SAN JOSE,SANTA CLARA,CA,10.7,35.1067,55.1208,NA,CADENCE DESIGN SYSTEMS,,,,,,555 RIVER OAKS PARKWAY,SAN JOSE,CA,95134    ,,,,,,4155704306,,,,,,,,,/23575,,,,
Single,298,37.4090277777778,-121.922,WQPE620,,Milpitas,SANTA CLARA,CA,9.4,20.9984,23.2951,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,299,37.4105833333333,-121.92025,WQOX254,1390 McCarthy,Milpitas,SANTA CLARA,CA,8.2,27.8885,31.1695,Building,Wiline Networks Inc,,,6505239365,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Networks,RF,Admin,6505239365,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/22675,,,,
Single,300,37.4069722222222,-121.916083333333,WQUH779,851 Buckeye Ct,Milpitas,SANTA CLARA,CA,9,15.0926,17.0612,Building,Etheric Networks Inc,,,8775413905,,fccadmin@ethericnetworks.com,555 Price Rd Suite 250,REDWOOD CITY,CA,94063    ,,W Alexander Hagen,Etheric Networks Inc,Tim,Gullicksen,8775413905,,fccadmin@ethericnetworks.com,555 Price Rd,REDWOOD CITY,CA,94063    ,,,/19400/19400/19400/19400,,,,
Single,301,37.4044444444444,-121.923638888889,WQTP789,405 RIVER OAKS PKWY,SAN JOSE,SANTA CLARA,CA,8.8,20.9984,22.6389,NA,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/21520,,,,
Single,302,37.4118611111111,-121.921888888889,WNTW894,1033 MC CARTHY BLVD,MILPITAS,SANTA CLARA,CA,5.2,27.8885,38.0596,NA,OCTEL COMMUNICATIONS CORPORATION,,,,,,1033 MC CARTHY BLVD,MILPITAS,CA,95035    ,,,,MICHAEL,CHAMBERLAIN,6173372005,,,,,,,,,/23575,,,,
Single,303,37.4112777777778,-121.916333333333,WQPE620,,Milpitas,SANTA CLARA,CA,10.1,24.9356,26.248,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,304,37.4074166666667,-121.911611111111,WNTW895,481 COTTONWOOD DR,MILPITAS,SANTA CLARA,CA,8.5,27.8885,36.091,NA,OCTEL COMMUNICATIONS CORPORATION,,,,,,1033 MC CARTHY BLVD,MILPITAS,CA,95035    ,,,,MICHAEL,CHAMBERLAIN,6173372005,,,,,,,,,/22375,,,,
Single,305,37.4030555555556,-121.911388888889,WQLY446,1801 Barber Ln,Milpitas,SANTA CLARA,CA,11,109.9135,109.9135,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/23125/23275,/23225/23125,/23025/23175,/23025/23125,
Single,306,37.3974166666667,-121.925777777778,WNEF896,411 E PLUMERIA DR,SAN JOSE,SANTA CLARA,CA,7.6,44.9497,49.8712,NA,VIKING FREIGHT SYSTEMS INC,,,,,,411 E  PLUMERIA DR   SUITE 15,SAN JOSE,CA,95134    ,,STEVE ROI,,,,4089222144,,,,,,,,,/21975,,,,
Single,307,37.3988055555556,-121.927722222222,WNTP729,2860 JUNCTION AVE,SAN JOSE,SANTA CLARA,CA,7,47.9026,56.1051,NA,COMPRESSION LABS INC,,,,,,2860 JUNCTION AVE,SAN JOSE,CA,95134    ,,,,,,4084353000,,,,,,,,,/19440,,,,
Single,308,37.3990833333333,-121.910361111111,WPJC799,1010 RINCON CT,SAN JOSE,SANTA CLARA,CA,12.2,41.9968,41.9968,NA,ONTRAK SYSTEMS INC,,,,,,1753 S MAIN ST,MILPITAS,CA,95035    ,,,,PHILIP,YEE,4089423425,,,,,,,,,/23175,,,,
Single,309,37.3963055555556,-121.925777777778,WNTP730,350 PLUMERIA,SAN JOSE,SANTA CLARA,CA,7.3,47.9026,56.1051,NA,COMPRESSION LABS INC,,,,,,2860 JUNCTION AVE,SAN JOSE,CA,95134    ,,,,,,4084353000,,,,,,,,,/17880,,,,
Single,310,37.3943611111111,-121.914944444444,WQSH693,2450 Kruse Drive,San Jose,SANTA CLARA,CA,12.8,27.8885,33.4662,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/18120,,,,
Single,311,37.41825,-121.909388888889,WNTN429,701 S ABEL ST,MILPITAS,SANTA CLARA,CA,7,15.0926,18.0455,NA,SANTA CLARA COUNTY OF,,,4089773200,4082792666,FCCmanager@911.sccgov.org,2700 Carol Drive,SAN JOSE,CA,95125    ,,Communications Director,Santa Clara County of,Jim,Coates,4089773210,4082794560,FCCmanager@911.sccgov.org,2700 Carol Drive,San Jose,CA,95125    ,,,/23375,,,,
Single,312,37.4225,-121.92,WPRS716,777 Bellew Drive,Milpitas,SANTA CLARA,CA,6.1,147.3169,159.4566,NA,Nextweb Inc,,,4082402464,4089527539,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4082402464,2028332026,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/19400,/19460/19460/19460/19460/19460,/22125/22125,/19525/19525/19525/19525,/21420
Single,313,37.40125,-121.933916666667,WQOW607,199 INNOVATION DR,San Jose,SANTA CLARA,CA,6.4,103.0234,103.0234,Pole,CITY OF SAN JOSE ECOMM,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 N SAN PEDRO ST,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,CITY OF SAN JOSE ECOMM,BILL,RICH,4082774081,,bill.rich@sanjoseca.gov,855 N SAN PEDRO ST,SAN JOSE,CA,95110    ,,,/10785,,,,
Single,314,37.4001944444444,-121.905777777778,WNTQ633,1710 FORTUNE DR,SAN JOSE,SANTA CLARA,CA,13.1,33.1381,37.0753,NA,RADIUS,,,,,,1710 FORTUNE DR,SAN JOSE,CA,95131    ,,,,,,4087344600,,,,,,,,,/23275,/23475,,,
Single,315,37.4033888888889,-121.904305555556,WQUI732,2350 HARRIS WAY,SAN JOSE,SANTA CLARA,CA,12.2,40.0282,40.0282,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/23175/23175/23175/23175/23175,,,,
Single,316,37.3933055555556,-121.92725,WQPE620,,San Jose,SANTA CLARA,CA,7.9,62.9952,64.6357,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,317,37.4050555555556,-121.903555555556,WPJC800,1753 S MAIN ST,MILPITAS,SANTA CLARA,CA,10.7,21.9827,21.9827,NA,ONTRAK SYSTEMS INC,,,,,,1753 S MAIN ST,MILPITAS,CA,95035    ,,,,PHILIP,YEE,4089423425,,,,,,,,,/21975,,,,
Single,318,37.4008333333333,-121.904722222222,WQSS369,2221 Oakland Rd,San Jose,SANTA CLARA,CA,19.8,60.0423,69.8853,Building,The Internet Store Inc dba Cruzio,,,8314596301,8314602839,ofrost@cruzio.com,877 Cedar Street Suite 150,Santa Cruz,CA,95060    ,,Chris Frost,The Internet Store Inc dba Cruzio,Chris,Frost,8314596301,8314602839,ofrost@cruzio.com,877 Cedar Street Suite 150,Santa Cruz,CA,95060    ,,,/6093.45/6093.45/6093.45/6093.45/6093.45/6093.45,,,,
Single,319,37.4093611111111,-121.936611111111,WNTW660,2670 SEELEY AVE,SAN JOSE,SANTA CLARA,CA,15.2,35.1067,20.0141,NA,INTEGRATED DEVICE TECHNOLOGY INC,,,,,,2975 STENDER WAY,SANTA CLARA,CA,95054    ,,,,FRED,KONRATH,4084928347,,,,,,,,,/22025,/22325,,,
Single,320,37.3998333333333,-121.903277777778,WQVE804,2215   OAKLAND RD,San Jose,SANTA CLARA,CA,13.1,32.81,32.81,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21775/21775/21775/21775/21775,,,,
Single,321,37.3949166666667,-121.933388888889,WQUI983,41-61 DAGGETT DR,SAN JOSE,SANTA CLARA,CA,7,22.967,26.5761,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/17950,,,,
Single,322,37.3915,-121.909805555556,WQUN596,2345 PARAGON DR,SAN JOSE,SANTA CLARA,CA,14,28.8728,30.5133,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/17810,,,,
Single,323,37.4001944444444,-121.902444444444,WNTQ634,2040 FORTUNE DR,SAN JOSE,SANTA CLARA,CA,14.6,32.1538,40.0282,NA,RADIUS,,,,,,1710 FORTUNE DR,SAN JOSE,CA,95131    ,,,,,,4087344600,,,,,,,,,/22075,/22275,,,
Single,324,37.3889166666667,-121.925833333333,WQRC241,2645 Zanker Rd,:San Jose,SANTA CLARA,CA,8.5,53.8084,54.4646,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/22625,,,,
Single,325,37.38825,-121.9255,WNEV843,2645 ZANKER RD,SAN JOSE,SANTA CLARA,CA,7.3,27.8885,38.0596,NA,SANTA CLARA COUNTY OF,,,4089773200,4082792666,,2700 Carol Drive,SAN JOSE,CA,951252096,,Dueane J Williams,Santa Clara County of,Jim,Coates,4089773210,4082794560,Jim.Coates@911.sccgov.org,2700 Carol Drive,San Jose,CA,951252096,,,/23575,,,,
Single,326,37.3901944444444,-121.929944444444,WNEO639,2710 N FIRST ST,SAN JOSE,SANTA CLARA,CA,7,20.0141,44.9497,NA,UNISYS INC,,,,,,2700 N FIRST ST MS 18 005,SAN JOSE,CA,95134    ,,,,,,4084342441,,,,,,,,,/23275,,,,
Single,327,37.3963611111111,-121.936611111111,WQPB264,3099 N 1st St,San Jose,SANTA CLARA,CA,5.3,36.091,39.372,Building,Wiline Networks Inc,,,6505239365,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Networks,RF,Admin,6505239365,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/22475,,,,
Single,328,37.3949166666667,-121.936055555556,WNEW990,75 W PLUMERIA,SAN JOSE,SANTA CLARA,CA,6.1,34.1224,43.9654,NA,CADENCE DESIGN SYSTEMS,,,,,,555 RIVER OAKS PARKWAY,SAN JOSE,CA,95134    ,,,,,,4155704306,,,,,,,,,/22375,,,,
Single,329,37.3904722222222,-121.933833333333,WNTX922,3 W PLUMERIA,SAN JOSE,SANTA CLARA,CA,6.1,27.8885,34.1224,NA,ALTERA CORPORATION,,,,,,2610 ORCHARD PARKWAY,SAN JOSE,CA,95134    ,,,,DONALD,KING,6173372005,,,,,,,,,/22175/22375,,,,
Single,330,37.3865833333333,-121.927444444444,WNTP889,2600 N FIRST ST,SAN JOSE,SANTA CLARA,CA,8.2,41.0125,41.0125,NA,SANTA CLARA COUNTY OF,,,4089773200,4082792666,FCCmanager@911.sccgov.org,2700 Carol Drive,SAN JOSE,CA,95125    ,,Communications Director,Santa Clara County of,Jim,Coates,4089773210,4082794560,FCCmanager@911.sccgov.org,2700 Carol Drive,San Jose,CA,95125    ,,,/23375,,,,
Single,331,37.3891666666667,-121.933055555556,WQHN952,2904 Orchard Parkway,San Jose,SANTA CLARA,CA,7.9,65.9481,65.9481,Building,Nextweb Inc,,,4082402464,4089527539,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Telepacific,Anthony,Hansel,4082402464,2028332026,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21870,,,,
Single,332,37.3876944444444,-121.932444444444,WNTU703,2825 N 1ST ST,SAN JOSE,SANTA CLARA,CA,7.3,41.9968,41.9968,NA,CALIFORNIA STATE AUTOMOBILE ASSOCIATION,,,,,,150 VAN NESS AVE,SAN FRANCISCO,CA,941025279,,ERS COMMUNICATIONS,,,,4157518845,,,,,,,,,/953.55,/959.15,,,
Single,333,37.3863333333333,-121.908861111111,WQPE620,,San Jose,SANTA CLARA,CA,14.3,20.9984,22.6389,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,334,37.4174166666667,-121.898277777778,WNTX683,447 GREAT MALL DR,MILPITAS,SANTA CLARA,CA,24.4,122.0532,122.0532,NA,MILPITAS CITY OF,,,,,,1275 N MILPITAS BLVD,MILPITAS,CA,95035    ,,,,JOHN,BLANK,4089423911,,,,,,,,,/22075,,,,
Single,335,37.3876944444444,-121.933,WNEW972,2710 ORCHARD PKY,SAN JOSE,SANTA CLARA,CA,7.3,36.091,36.091,NA,KAISER ELECTRONICS INC,,,,,,2701 ORCHARD PARKWAY,SAN JOSE,CA,95134    ,,,,,,4084323000,,,,,,,,,/18925,,,,
Single,336,37.4071388888889,-121.943555555556,WNTJ266,3571 N FIRST ST,SAN JOSE,SANTA CLARA,CA,4.6,24.9356,28.8728,NA,AMDAHL CORPORATION,,,,,,1250 E ARQUES,SUNNYVALE,CA,94088    ,3470,RON BRADLEY MS 259,,,,4087466476,,,,,,,,,/23325,,,,
Single,337,37.4168888888889,-121.8975,WQGK662,447 Great Mall Drive,Milpitas,SANTA CLARA,CA,10,60.0423,60.0423,Building,EarthLink Inc,,,4047487915,,,1375 Peachtree St Level A,Atlanta,GA,30309    ,,Sam Tuttle,EarthLink Inc,Sam,Tuttle,4047487915,,,1375 Peachtree St Level A,Atlanta,GA,30309    ,,,/21975,,,,
Single,338,37.3942777777778,-121.898666666667,WQPE620,,San Jose,SANTA CLARA,CA,15.5,23.9513,24.9356,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,339,37.3868611111111,-121.933833333333,WNEW973,2701 ORCHARD PKY,SAN JOSE,SANTA CLARA,CA,7.6,36.091,36.091,NA,KAISER ELECTRONICS INC,,,,,,2701 ORCHARD PARKWAY,SAN JOSE,CA,95134    ,,,,,,4084323000,,,,,,,,,/18585,,,,
Single,340,37.4003333333333,-121.895361111111,WQRD536,2030 Fortune Dr,San Jose,SANTA CLARA,CA,14.6,35.7629,35.7629,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/18115,,,,
Single,341,37.43,-121.90825,WLU458,76 CARLO ST,MILPITAS,SANTA CLARA,CA,5.2,19.3579,28.5447,Building w/Antenna,Pacific Bell Telephone Company dba ATT California,,,7246516312,,jon.kaufman@att.com,8089 South Avenue,Boardman,OH,44512    ,,Jonathan Kaufman,ATT,Jonathan,Kaufman,7246516312,,jon.kaufman@att.com,8089 South Avenue,Boardman,OH,44512    ,,,,,/17880,/17910,
Single,342,37.3846388888889,-121.931611111111,WNTX921,2610 ORCHARD PKWY,SAN JOSE,SANTA CLARA,CA,7.6,41.9968,51.8398,NA,ALTERA CORPORATION,,,,,,2610 ORCHARD PARKWAY,SAN JOSE,CA,95134    ,,,,DONALD,KING,6173372005,,,,,,,,,/23375/23575,,,,
Single,343,37.4117777777778,-121.946527777778,WQSR884,85 NICHOLSON LANE,SAN JOSE,SANTA CLARA,CA,4.1,22.967,25.9199,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/18000,,,,
Single,344,37.3841666666667,-121.934194444444,WQNL722,441 W Trimble Road,San Jose,SANTA CLARA,CA,9.1,36.091,39.372,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21975,/21975/21975/21975/21975/21975,,,
Single,345,37.3874166666667,-121.938555555556,WNEG406,3415 VICTOR ST,SANTA CLARA,SANTA CLARA,CA,6.7,18.0455,58.0737,NA,VIKING FREIGHT SYSTEMS INC,,,,,,411 E  PLUMERIA DR   SUITE 15,SAN JOSE,CA,95134    ,,STEVE ROI,,,,4089222144,,,,,,,,,/23175,,,,
Single,346,37.4186111111111,-121.944722222222,WQGW923,350 Holger Way,San Jose,SANTA CLARA,CA,0,60.0423,60.0423,Building,Nextweb Inc,,,4082402464,4089527539,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Telepacific,Anthony,Hansel,4082402464,2028332026,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/22620,/23020,,,
Single,347,37.4114722222222,-121.947,WQRZ937,55 Nichlson Lane,San Jose,SANTA CLARA,CA,1,32.81,32.81,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21925,,,,
Single,348,37.4031666666667,-121.947194444444,WQTG677,110 RIO ROBLES,SAN JOSE,SANTA CLARA,CA,4.6,44.9497,44.9497,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/22025,,,,
Single,349,37.3944444444444,-121.944777777778,WQLY660,3915 Rivermark Plaza,Santa Clara,SANTA CLARA,CA,6.4,74.1506,74.1506,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/23025/23175,,/23075/23225,/23075/23225,
Single,350,37.4003611111111,-121.892416666667,WQSH702,2090 Fortune Drive,San Jose,SANTA CLARA,CA,16.4,35.7629,37.7315,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/17880,,,,
